participant_id,total_distance_norm,max_velocity_norm_s,min_velocity_norm_s,mean_velocity_norm_s,std_velocity_norm_s,n_steps
708db045-62f6-4722-b354-0cd16fac4d4a,37.94810115067115,59.132829967347654,0.0,1.139390565284643,4.5838896807325495,816
72068e71-91db-442d-8bcd-be58091a7210,16.21935598138681,54.53816613941345,0.0,0.7088375940786792,3.07175633327745,538
733a2e49-2496-4e7a-8429-aa233d6038e0,38.74489808375727,41.061481198659074,0.0,1.1071925671065783,4.4599990212393275,583
76df77f4-c446-4c7b-a4ea-93a0a4804064,25.641016013490617,41.31216594242713,0.0,0.8148206875046528,2.785982405281563,792
7d4a763e-d896-4860-93a1-bad23bde6d35,67.10383408376076,104.34349604342937,0.0,1.021938785925355,5.128244141279759,1621
7e12c6e6-3302-459e-8b4e-6dc42fbc6bea,10.390857447100302,13.106296403864263,0.0,0.5744895541694661,1.408859758428492,451
81fe54b8-48d6-4929-970f-a999e75bb7f1,11.610868146369347,85.31375431269475,0.0,0.3924771524743859,4.741517389117422,721
82b8fe9e-d03d-4a52-9b6c-867b927e02e1,85.72372397596828,46.23698814039134,0.0,0.9288411356991144,3.271652656662514,2311
8aef2386-7368-499e-a2c5-f4b5da726020,31.096957139050456,48.09470362385952,0.0,1.2536914466924511,4.558131731217061,587
8e0c9b01-b81c-43c8-bb2f-35742dc5b516,47.94740658576699,47.94898484526368,0.0,0.5727321387433263,2.9614031907637086,2077
97f16cb2-4702-4c1b-9ff8-ec0646a97f40,27.198857420668375,72.20897550677404,0.0,0.5525659027235895,3.1345431290079357,1252
98102009-4760-4c36-822a-0e48ece5d5fb,39.788196366838434,86.10788597030697,0.0,0.7729390987387647,3.4236439642946985,1301
9aeb0915-3140-4f9c-bc4b-6c5e899eb9da,67.28944933812052,58.01140359295999,0.0,0.755066610973795,3.632512526867968,2250
9daba0c2-5e80-465c-bbbd-f824d9c24657,35.85442363191368,50.09327932326329,0.0,0.9607592485305828,3.6922986834397427,939
a283fcdf-6ba2-4329-8b8a-9bf558c8231a,49.44123653180468,45.23671582118572,0.0,1.2638679911029662,3.7085469099864503,976
a39dd60a-d5b3-4715-b83c-30600cad5cf3,21.19048447373197,27.464392973486476,0.0,0.48865134236032476,2.0929245099079714,869
a3b479f6-0430-44be-a23b-b1e580e826e0,15.395520545555593,40.479706683065466,0.0,1.749450338402669,5.229015574623857,212
a586e2c1-54e8-45ba-963f-6cd8077f1e79,27.95408078650785,79.52754855972107,0.0,0.7383228600337595,4.0603572019995475,922
a784408d-72a4-47b5-9e2f-6dac761f9ffd,26.84714057579086,54.31710690111324,0.0,0.6631738363323632,3.6675949064877007,1022
a8557488-eb49-4d5f-ae1c-b72363c44416,42.0336303636447,48.326925615480086,0.0,0.06327627900843337,0.9175587739603814,16431
a941ce89-6cf0-4690-830f-cd35b97730fc,20.088193553561183,116.7762072052272,0.0,0.4911411913018109,6.148284598729193,683
aa394ce7-db73-4ab9-9735-eece7d619911,27.612629229978833,50.935692457942764,0.0,0.6370247083585873,3.439359578314376,1073
ab15ea54-ae59-4532-b89c-ff821a0116c0,14.527470760212251,34.90298993803057,0.0,0.9860222806068347,4.094764087501762,318
aee0f8a7-c99c-42ae-94c4-d8ec1569987d,43.10678316525757,58.93789216492519,0.0,0.6623465235519336,3.5933356689436073,1629
b73a72b8-9607-4085-9706-7f0f9b926843,89.87899073675025,48.72765415743384,0.0,1.6453157294153502,5.045828495546679,1146
b9c7d764-2da0-4564-b4d7-914e99573ad0,53.509028161078575,54.71603561447194,0.0,0.6840025361477656,3.22471271522704,2030
bad1870e-b99a-4d8e-b4ab-bf544d71d0ec,60.97675413898198,89.28084772358669,0.0,1.8493759417061604,6.427330498321373,827
bc0021f5-8e05-402d-9ce3-a9a63f51f658,91.77221883517902,75.41207590108935,0.0,1.3134901042840867,4.251606637311858,1771
c1b520fe-6dfe-4175-8e0e-12f182397fe6,28.702952454585766,53.63941802217133,0.0,0.7553466519835409,3.112427665746183,949
ca453e48-2aa7-4fdb-9e93-8837f7729333,46.72280308652675,63.89362384164857,0.0,0.9272568107167799,3.2698649669598265,1194
d54c2d38-a344-4acc-a58f-98900e4f3d25,31.148479663231548,45.60780679245337,0.0,1.9053280358054216,5.632832993870226,370
da1fc0bd-2274-48c6-935d-bd4303dfc0a7,36.01744214321902,57.8317094307993,0.0,0.9864309454859468,3.886105119686475,923
dab3e35d-a740-4109-9515-556e82ceb612,15.118158495998685,44.754587815739484,0.0,3.3877133975712046,9.518788412348195,82
ded60c6e-ad75-4508-afdf-8caa0efe3410,55.80555632714895,103.33206610637497,0.0,1.1811854184822683,5.189304442275456,1209
e0706a41-3231-4374-a546-2d56f686f34c,49.392710363356805,44.3989989744818,0.0,1.652308083330479,4.734778779225451,705
e2de2353-af57-4348-aa6b-a0e7cfb609d1,36.82894482091877,56.88109246684022,0.0,0.7210321046131135,2.851312413296532,1267
e3a761b1-e739-49a7-bd95-cf33e2a3813c,27.221563802099357,50.148189207821595,0.0,1.6673643668152167,4.678003676892529,405
e4410d18-7cd2-4198-9c4a-67901559288f,39.31732595053717,75.82965450646974,0.0,1.4151410411170195,5.7121195492233925,693
